"geo_type","region","transportation_type","alternative_name","sub-region","country","Date","Value","DateObject","DayName"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-18",456.85,2020-08-18,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-19",427.15,2020-08-19,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-20",423.61,2020-08-20,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-21",373.04,2020-08-21,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-22",348.86,2020-08-22,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-23",281.75,2020-08-23,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-24",335.04,2020-08-24,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-25",317.63,2020-08-25,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-26",302.38,2020-08-26,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-27",299.05,2020-08-27,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-28",275.02,2020-08-28,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-29",247,2020-08-29,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-30",202.3,2020-08-30,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-08-31",224.6,2020-08-31,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-01",234.41,2020-09-01,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-02",222.82,2020-09-02,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-03",224.28,2020-09-03,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-04",209.06,2020-09-04,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-05",193.99,2020-09-05,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-06",143.4,2020-09-06,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-07",204.12,2020-09-07,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-08",185.23,2020-09-08,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-09",187.01,2020-09-09,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-10",190.41,2020-09-10,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-11",193.04,2020-09-11,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-12",176.58,2020-09-12,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-13",125.78,2020-09-13,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-14",168.49,2020-09-14,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-15",176.23,2020-09-15,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-16",187.75,2020-09-16,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-17",182.75,2020-09-17,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-18",170.13,2020-09-18,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-19",160.92,2020-09-19,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-20",110.14,2020-09-20,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-21",138.71,2020-09-21,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-22",134.89,2020-09-22,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-23",145.75,2020-09-23,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-24",141.69,2020-09-24,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-25",148.99,2020-09-25,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-26",149.02,2020-09-26,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-27",100.08,2020-09-27,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-28",125.91,2020-09-28,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-29",125.39,2020-09-29,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-09-30",129.11,2020-09-30,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-01",123.2,2020-10-01,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-02",72.33,2020-10-02,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-03",135.44,2020-10-03,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-04",76.84,2020-10-04,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-05",121.5,2020-10-05,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-06",126.46,2020-10-06,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-07",126.57,2020-10-07,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-08",127.55,2020-10-08,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-09",137.63,2020-10-09,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-10",132.2,2020-10-10,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-11",70.84,2020-10-11,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-12",113.99,2020-10-12,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-13",119.87,2020-10-13,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-14",111.73,2020-10-14,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-15",115.24,2020-10-15,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-16",126.1,2020-10-16,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-17",121.94,2020-10-17,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-18",87.7,2020-10-18,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-19",119.48,2020-10-19,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-20",127.73,2020-10-20,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-21",129.89,2020-10-21,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-22",129.23,2020-10-22,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-23",125.99,2020-10-23,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-24",106.07,2020-10-24,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-25",81.88,2020-10-25,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-26",106.28,2020-10-26,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-27",123.93,2020-10-27,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-28",130.12,2020-10-28,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-29",142.28,2020-10-29,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-30",69.72,2020-10-30,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-10-31",54.16,2020-10-31,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-01",43.15,2020-11-01,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-02",62.79,2020-11-02,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-03",62.29,2020-11-03,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-04",64.67,2020-11-04,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-05",65.74,2020-11-05,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-06",67.6,2020-11-06,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-07",54.43,2020-11-07,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-08",36.4,2020-11-08,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-09",62.37,2020-11-09,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-10",65.43,2020-11-10,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-11",46.59,2020-11-11,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-12",62.7,2020-11-12,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-13",64.87,2020-11-13,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-14",56.86,2020-11-14,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-15",37.68,2020-11-15,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-16",62.68,2020-11-16,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-17",64.2,2020-11-17,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-18",62.35,2020-11-18,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-19",66.9,2020-11-19,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-20",62.73,2020-11-20,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-21",52.95,2020-11-21,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-22",38.57,2020-11-22,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-23",60.4,2020-11-23,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-24",65.5,2020-11-24,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-25",61.91,2020-11-25,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-26",64.83,2020-11-26,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-27",65.87,2020-11-27,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-28",64.71,2020-11-28,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-29",46.32,2020-11-29,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-11-30",70.13,2020-11-30,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-01",73.63,2020-12-01,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-02",73.46,2020-12-02,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-03",75.05,2020-12-03,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-04",72.21,2020-12-04,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-05",63.66,2020-12-05,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-06",47.37,2020-12-06,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-07",70.41,2020-12-07,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-08",74.27,2020-12-08,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-09",76.24,2020-12-09,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-10",73.97,2020-12-10,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-11",74.85,2020-12-11,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-12",71.31,2020-12-12,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-13",49.25,2020-12-13,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-14",76.24,2020-12-14,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-15",78.17,2020-12-15,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-16",82.02,2020-12-16,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-17",87.14,2020-12-17,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-18",91.35,2020-12-18,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-19",71.23,2020-12-19,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-20",43.6,2020-12-20,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-21",92.4,2020-12-21,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-22",94.93,2020-12-22,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-23",90.03,2020-12-23,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-24",66.81,2020-12-24,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-25",29.74,2020-12-25,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-26",68.36,2020-12-26,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-27",50.75,2020-12-27,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-28",85.66,2020-12-28,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-29",93.65,2020-12-29,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-30",92.64,2020-12-30,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2020-12-31",86.15,2020-12-31,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-01",32.33,2021-01-01,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-02",49.29,2021-01-02,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-03",42.46,2021-01-03,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-04",62.03,2021-01-04,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-05",74.44,2021-01-05,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-06",76.99,2021-01-06,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-07",77.77,2021-01-07,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-08",84.55,2021-01-08,"Friday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-09",70.46,2021-01-09,"Saturday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-10",49.03,2021-01-10,"Sunday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-11",77.67,2021-01-11,"Monday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-12",78.62,2021-01-12,"Tuesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-13",82.99,2021-01-13,"Wednesday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-14",84.24,2021-01-14,"Thursday"
"city","Nice","walking","","Provence-Alpes-Côte d'Azur Region","France","2021-01-15",85.87,2021-01-15,"Friday"
